plant_ID	treat	date_flow	CW	CH	CA	SL	pl_height	nb_tot_fl	nb_fr	fruit_set	FM	fitness	sample_day	sc_sample_N	sc_sample_D	nb_open_fl_N	nb_open_fl_D	beta_myrcene_D	amyl_acetate_D	heptanal_D	hexyl_acetate_D	6_methyl_5_hepten_2_one_D	1_hexanol_D	heptyl_acetate_D	2_ethylhexylacetate_D	cyclosativene_D	benzaldehyde_D	unknown_1_D	nonyl_acetate_D	alpha_santalene_D	trans_alpha_bergamotene_D	phenylacetaldehyde_D	decyl_acetate_D	alpha_terpineol_D	Z_5_dodecenal_D	benzyl_acetate_D	ZE_alpha_farnesene_D	trans_geraniol_D	decanol_D	3_4_dimethoxytoluene_D	decen_1_ol_D	2_phenylethylacetate_D	benzyl_alcohol_D	dodecyl_acetate_D	2_phenylethanol_D	Z_5_dodecenyl_acetate_D	phenylpropyl_acetate_D	methyleugenol_D	benzenepropanol_D	p_cresol_D	Z_methylisoeugenol_D	tetradecyl_acetate_D	hexadecanal_D	2_aminobenzaldehyde_D	eugenol_D	1_tetradecanol_D	E_methylisoeugenol_D	tetradecen_1_ol_D	elemicin_D	asarone_D	hexadecyl_acetate_D	E_isoeugenol_D	Z_11_hexadecenyl_acetate_D	1_hexadecanol_D	isoelemicin_D	methylvanillin_D	hexadecen_1_ol_D	indole_D	unknown_2_D	3_4_5_trimethoxybenzaldehyde_D	vanillin_D	sem_inflo_D	sem_per_fl_D	beta_myrcene_N	amyl_acetate_N	heptanal_N	hexyl_acetate_N	6_methyl_5_hepten_2_one_N	1_hexanol_N	heptyl_acetate_N	2_ethylhexylacetate_N	cyclosativene_N	benzaldehyde_N	unknown_1_N	nonyl_acetate_N	alpha_santalene_N	trans_alpha_bergamotene_N	phenylacetaldehyde_N	decyl_acetate_N	alpha_terpineol_N	Z_5_dodecenal_N	benzyl_acetate_N	ZE_alpha_farnesene_N	trans_geraniol_N	decanol_N	3_4_dimethoxytoluene_N	decen_1_ol_N	2_phenylethylacetate_N	benzyl_alcohol_N	dodecyl_acetate_N	2_phenylethanol_N	Z_5_dodecenyl_acetate_N	phenylpropyl_acetate_N	methyleugenol_N	benzenepropanol_N	p_cresol_N	Z_methylisoeugenol_N	tetradecyl_acetate_N	hexadecanal_N	2_aminobenzaldehyde_N	eugenol_N	1_tetradecanol_N	E_methylisoeugenol_N	tetradecen_1_ol_N	elemicin_N	asarone_N	hexadecyl_acetate_N	E_isoeugenol_N	Z_11_hexadecenyl_acetate_N	1_hexadecanol_N	isoelemicin_N	methylvanillin_N	hexadecen_1_ol_N	indole_N	unknown_2_N	3_4_5_trimethoxybenzaldehyde_N	vanillin_N	sem_inflo_N	sem_per_fl_N
329	C	165	10.77	7.9	85.083	14.45	223	29	27	0.931034483	7.95	214.65	D7	S698	S648	9	18	0	0	0	0.007093632	0	0	0	0	0	0	0.012248947	0	0	0	0.028982877	0	0	0	0	0	0	0.01167513	0.006177895	0	0	0.003600643	0	0.101918973	0	0	0	0.004495639	0.006393985	0	0	0	0	0	0	0	0	0.014580315	0.000722425	0	0	0.011831375	0.010112551	0	0	0.006310286	0.003569824	0.006598438	0.019279291	0	0.255592226	0.014199568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015425128	0	0	0	0	0	0	0	0	0	0	0	0	0.023955394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039380522	0.004375614
330	HP	162	11.69	8.73	102.0537	13.91	327	40	40	1	9.6	384	D3	S278	S227	29	25	0	0	0.044059697	0.011994916	0	0	0	0.068548547	0	0	0.011774822	0	0	0	0	0	0	0	0	0	0	0.007324293	0	0	0.011437215	0	0	0.262375605	0.021951967	0	0.03089393	0	0	0	0	0.008485814	0	0	0.188161045	0	0	0.012083262	0	0.002228066	0	0	0.068034523	0	0	0.006520867	0.009492867	0	0.007009535	0	0.772376971	0.030895079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.940244475	0	0	0	0	0	0	0	0	0	0.007690723	0	0	0.279701404	0	0	0.025758605	0	0	0	0	0	0.06543313	0.113969431	0	0	0	0.005614613	0	0	0	0	0	0	0	0	0.06587946	0.008825418	0	0	1.513117259	0.052176457
331	C	162	12.05	7.61	91.7005	15.71	130	9	7	0.777777778	8.26	57.82	D3	S277	S226	7	8	0	0	0	0	0	0	0	0.048418394	0	0	0	0	0	0	0.00166798	0	0	0	0	0	0	0.005951597	0	0	0	0	0	0.079475821	0	0	0	0	0	0	0	0	0	0	0.015951687	0	0	0	0	0	0	0	0.008537993	0	0	0	0	0	0	0	0.160003472	0.020000434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024297426	0	0	0	0	0	0	0	0	0	0	0	0	0.050235822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074533248	0.010647607
334	HP	166	12.11	7.16	86.7076	15.71	325	32	32	1	4.696666667	150.2933333	D7	S688	S636	10	18	0	0	0	0.009500971	0	0	0.005548047	0	0	0	0	0	0	0	0.010442954	0	0	0	0	0.010750674	0	0	0	0	0.025395703	0.002483397	0	0.032970856	0	0	0	0	0	0	0	0	0.001078408	0	0.008287489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106458499	0.005914361	0	0	0	0.008798483	0	0	0.002959832	0	0	0	0	0	0	0	0.040234438	0	0	0	0	0	0	0	0	0	0.055647948	0	0	0.049893072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157533773	0.015753377
336	HP	166	11.35	7.68	87.168	13.58	228	22	22	1	5.833333333	128.3333333	D7	S684	S632	8	13	0	0	0	0	0	0	0	0	0	0	0.01148103	0	0	0	0.009816244	0	0	0	0	0	0	0	0.003010233	0	0	0.003341252	0	0.049748256	0	0	0	0	0	0	0	0	0	0	0.006397143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083794158	0.006445704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014153448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014153448	0.001769181
337	C	170	11.4	8.82	100.548	16.12	219	31	28	0.903225806	5.896666667	165.1066667	D8	S775	S730	21	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004390876	0	0	0.018959185	0	0	0	0	0	0	0	0	0	0	0.006823007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030173068	0.001676282	0	0	0	0.016256634	0	0	0	0	0	0	0	0	0	0	0.004893622	0	0	0	0	0	0	0	0	0	0.013379886	0	0	0.029067133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063597275	0.003028442
338	HP	161	11.24	8.47	95.2028	15.61	229	23	22	0.956521739	8.76	192.72	D3	S274	S223	12	12	0	0	0.048824628	0	0	0	0	0.040184403	0	0	0.00774249	0	0	0	0.003163131	0	0	0	0	0	0	0.015161967	0	0.00171797	0	0	0.002340852	0.067564727	0.009211233	0	0.023191217	0	0.00776805	0	0	0	0	0	0.025505181	0	0.005437231	0.00782025	0	0	0	0	0	0	0	0	0	0	0	0	0.26563333	0.022136111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037344554	0	0	0	0	0	0	0	0	0	0	0	0	0.038902262	0	0	0.005978315	0	0	0	0	0	0.013247354	0.038132821	0	0	0	0.007401132	0	0	0	0	0	0	0	0	0.002736048	0	0	0	0.143742486	0.011978541
339	C	166	11.04	9.35	103.224	11.08	209	22	22	1	4.986666667	109.7066667	D7	S683	S631	12	14	0	0	0	0	0	0	0	0.085718051	0	0	0.007484265	0	0	0	0.016169647	0	0	0	0	0	0	0.011086028	0.001464528	0	0	0.003218215	0	0.112231135	0.00302684	0	0	0	0.004606219	0	0	0.007079958	0.001928444	0	0.013255301	0	0.00427689	0.004855854	0	0	0	0.01860448	0	0	0	0.005946306	0.003461704	0	0.009132417	0	0.313546282	0.022396163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041308327	0	0	0	0	0	0	0	0	0	0	0	0	0.032886277	0	0	0	0	0	0	0	0	0.005185393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010215545	0	0	0.089595542	0.007466295
343	C	170	13.17	10.17	133.9389	16.88	290	28	27	0.964285714	11.18666667	302.04	D8	S774	S729	25	23	0	0	0	0	0	0	0	0	0	0	0.010101374	0	0	0	0.030991352	0	0	0	0	0	0	0.006535293	0	0	0.00302958	0.00421117	0	0.149297439	0	0	0	0	0.003665462	0	0	0	0	0	0.015727579	0	0	0.028427287	0	0	0	0	0	0	0.004791408	0	0.004977284	0	0.018883664	0	0.280638892	0.012201691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008695777	0	0	0	0	0	0	0	0	0	0	0	0	0.016418904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025114681	0.001004587
345	C	166	11.19	7.34	82.1346	11.76	235	31	31	1	7.006666667	217.2066667	D7	S678	S626	22	26	0	0.002340342	0	0.021691249	0	0	0.012233092	0.068329613	0	0	0	0.008906237	0	0	0.012077933	0	0	0	0	0	0	0	0	0	0.122528933	0	0	0.081626811	0.007257995	0	0	0	0	0	0.041838613	0.003243991	0.003584657	0	0.016124799	0	0	0.013171823	0.003403079	0.003833015	0	0.003372194	0	0	0.00257122	0	0.005465158	0.007448333	0.013145123	0	0.45419421	0.017469008	0	0	0	0.009881488	0	0	0	0	0	0	0	0	0	0	0.100237884	0	0	0	0	0	0	0	0	0	0.120661426	0	0	0.063244256	0	0	0	0	0	0	0.007095137	0	0.022324838	0	0	0	0	0	0	0	0	0	0	0	0.001748905	0	0.010843514	0.019069479	0	0	0.355106927	0.016141224
346	HP	162	10.63	6.48	68.8824	12.99	215	27	27	1	5.953333333	160.74	D3	S265	S214	20	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037987249	0.004721849	0	0	0	0	0	0	0	0	0	0.024812241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067521339	0.00293571	0	0	0	0	0	0.037424914	0	0	0	0	0	0	0	0	0.243831985	0	0	0	0	0	0	0	0	0	0.004146717	0	0	0.227734817	0	0	0.028045045	0	0	0	0	0	0.071756866	0.104980487	0	0	0	0.07653432	0	0	0	0	0	0	0	0	0.027626366	0.021649624	0	0	0.843731141	0.042186557
347	C	161	11.61	8.89	103.2129	14.29	215	24	24	1	8.353333333	200.48	D3	S264	S213	19	20	0	0	0	0	0	0	0	0	0	0	0.007804712	0	0	0	0.006095638	0	0	0	0	0	0	0	0.002173855	0	0.010710013	0	0	0.130315603	0	0	0.026098709	0	0	0	0.006725379	0	0	0	0.012617559	0	0	0.050824429	0	0	0	0	0	0	0	0	0	0	0	0	0.253365897	0.012668295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010604666	0	0	0	0	0	0	0	0	0	0.003589236	0	0	0.044558994	0	0	0.003073808	0	0	0	0	0	0	0	0	0	0	0.009010059	0	0	0	0	0	0	0	0	0	0	0	0	0.070836763	0.003728251
349	C	161	11.96	8.6	102.856	11.49	260	24	15	0.625	6.296666667	94.45	D3	S263	S212	14	17	0	0	0	0.051865415	0	0	0	0.018986637	0	0	0.010065616	0	0	0	0	0	0	0	0	0	0	0.005952921	0	0	0.052441843	0	0.006223734	0.048983092	0	0	0.010510224	0	0	0	0	0	0	0	0.023109713	0	0	0.018533662	0	0	0	0	0	0	0	0	0	0	0	0	0.246672857	0.014510168	0	0	0	0.012097118	0	0	0	0	0	0	0	0	0	0	0.014474714	0	0	0	0	0	0	0	0	0	0.007956864	0	0	0.021095092	0	0	0	0	0	0	0	0	0.003025309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058649097	0.004189221
350	HP	168	10.96	7.45	81.652	17.02	217	24	24	1	7.22	173.28	D7	S717	S667	13	19	0	0	0	0	0	0	0	0	0	0	0.009354826	0	0	0	0.018699316	0	0	0	0	0	0	0.006566675	0	0	0	0	0	0.097541008	0.006990849	0	0	0	0	0	0	0	0.00095677	0	0.043141789	0	0	0.017096869	0	0	0	0	0.015719881	0	0	0.014682886	0.005785508	0	0.018805066	0	0.255341443	0.013439023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042829004	0	0	0	0	0	0	0	0	0	0	0	0	0.04266117	0	0	0	0	0	0	0	0	0.003819658	0	0.007672924	0	0	0	0	0	0	0	0	0	0	0	0.022776163	0.015569145	0.014500658	0	0.149828722	0.011525286
352	HP	161	12.39	7.68	95.1552	13.05	235	19	19	1	9.05	171.95	D3	S268	S217	8	7	0	0	0	0	0	0	0	0.063374855	0	0	0.010379159	0	0	0	0.000710594	0.014342655	0	0	0	0	0	0.010569658	0	0	0	0	0.042759178	0.054518003	0	0	0	0	0.005152733	0	0	0	0	0	0	0	0	0	0	0.003239246	0	0	0	0	0	0	0	0	0	0	0.205046081	0.029292297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005610054	0	0	0	0	0	0	0	0	0	0	0	0	0.009901542	0	0	0	0	0	0	0	0	0.001961065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017472661	0.002184083
353	C	161	11.06	8.52	94.2312	15.07	234	21	20	0.952380952	10.36333333	207.2666667	D3	S271	S220	15	20	0	0	0.024434483	0.025664194	0	0	0	0.046597247	0	0	0	0.005785636	0	0	0	0.005608005	0	0	0	0	0	0.00522099	0.002912198	0.006923358	0.095564934	0	0.010637623	0.055983034	0.009366852	0	0	0	0	0	0.044224254	0.011688541	0	0	0.022014641	0	0	0	0	0.012589718	0	0.012101886	0.025191388	0	0	0.007347845	0	0	0	0	0.429856827	0.021492841	0	0	0	0.006572947	0	0	0	0	0	0	0	0	0	0	0.025649409	0	0	0	0	0	0	0	0	0	0.052374253	0	0	0.022699277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002378321	0	0	0	0.109674207	0.007311614
354	HP	162	11.22	7.16	80.3352	10.86	198	30	30	1	7.536666667	226.1	D3	S272	S221	21	23	0	0	0	0.006687246	0	0	0	0.055482274	0	0	0.009183834	0	0	0	0.00569109	0	0	0	0	0	0	0.009648363	0	0	0.004896378	0	0	0.127510059	0.018454419	0	0	0	0	0	0	0	0	0	0.043545794	0	0	0	0	0	0	0	0.01346602	0	0	0.005744637	0	0	0	0	0.300310114	0.013056961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080333178	0	0	0	0	0	0	0	0	0	0.002316126	0	0	0.047137375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002447955	0	0	0	0.132234634	0.006296887
355	C	162	13.32	7.78	103.6296	15.99	190	29	28	0.965517241	8.106666667	226.9866667	D3	S273	S222	18	22	0	0	0.037780825	0	0	0	0	0.038191262	0	0	0	0	0	0	0.005503678	0	0	0.005799971	0	0	0	0.015536462	0	0	0	0	0	0.066542316	0.009043924	0	0	0	0	0	0	0	0	0	0.055244537	0	0.013156089	0	0.004550157	0	0	0	0.013662886	0	0.003779264	0.006494161	0.002853454	0	0	0	0.278138986	0.012642681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036531522	0	0	0	0	0	0	0	0	0	0	0	0	0.025186227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003091045	0	0	0	0.064808794	0.003600489
356	HP	162	10.72	8.17	87.5824	11.1	200	21	21	1	8.066666667	169.4	D3	S269	S218	13	17	0	0	0	0.016255634	0	0	0	0.024194632	0	0	0	0	0	0	0.015138411	0.003061182	0	0	0	0	0	0.005825668	0	0	0.122944867	0	0.006074575	0.060693963	0.007153607	0	0	0	0	0	0.009170629	0	0	0	0.052183901	0	0	0	0	0.001583533	0	0	0.022594532	0	0	0.011805117	0.00372417	0	0	0	0.362404421	0.021317907	0	0	0	0.004517322	0	0.060517784	0	0	0	0	0	0	0	0	0.070062935	0	0	0	0	0	0	0	0	0	0.060101906	0	0	0.026245148	0	0	0	0	0	0	0	0	0.004827659	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004403454	0.002311413	0	0	0.232987621	0.017922125
357	C	173	11.67	8.23	96.0441	14.54	204	27	18	0.666666667	6.006666667	108.12	D8	S768	S723	20	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006315078	0	0	0	0	0	0	0.006686469	0	0	0.002272796	0	0	0.158868311	0.009844204	0	0	0	0.002028091	0	0	0.003542998	0.001685052	0	0.056762366	0	0	0	0	0	0	0	0.025034944	0	0	0	0.013010898	0.0126634	0	0	0.298714607	0.017571447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128283585	0	0	0	0	0	0	0	0	0	0	0	0	0.102302182	0	0	0	0	0	0	0	0	0.004072877	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018374633	0.010672264	0	0	0.263705541	0.013185277
359	C	163	11.24	7.04	79.1296	15.39	254	33	30	0.909090909	8.026666667	240.8	D3	S270	S219	29	28	0	0	0	0.005226137	0	0	0	0.038442639	0	0	0.009316561	0	0	0	0.05197524	0	0	0.008054944	0	0	0	0.027447105	0	0.006879308	0.003158108	0	0	0.159030565	0.02020557	0	0	0	0	0	0	0.012541439	0	0	0.106525081	0	0.020980595	0	0.005517264	0.001110839	0	0	0.054751751	0	0.00942272	0.036805384	0.015589836	0	0.009883697	0	0.602864783	0.021530885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103909413	0	0	0	0	0	0	0	0	0	0	0	0	0.046114044	0	0	0	0	0	0	0	0	0.011709571	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012432145	0.006206119	0	0	0.180371292	0.0062197
360	HP	167	9.38	6.82	63.9716	14.61	256	32	31	0.96875	9.19	284.89	D7	S719	S669	16	23	0	0	0	0	0	0	0	0	0	0	0.008135744	0	0	0	0.030541059	0	0	0	0	0	0	0	0.002699563	0	0.003951992	0.003970183	0	0.201005154	0.010023195	0	0	0	0.005873504	0	0	0	0.002403666	0	0.041385304	0	0	0.007379223	0	0	0	0	0.008449487	0	0	0.00787774	0	0.011733046	0	0	0.34542886	0.015018646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295977468	0	0	0	0	0	0	0	0	0	0.005409658	0.00378962	0	0.186033061	0	0	0.014144591	0	0.01783679	0	0	0	0.081093371	0.109913994	0.014892047	0.008275567	0	0.043090936	0	0	0.025396396	0	0	0.012995066	0	0	0.302353851	0.010167129	0.014354525	0.007048486	1.152772556	0.072048285
362	HP	165	12.48	10.15	126.672	13.91	250	29	28	0.965517241	9.303333333	260.4933333	D7	S676	S624	10	13	0	0.025907863	0.025907909	0.016797059	0	0	0.006441741	0.058298489	0	0	0.008152551	0.006454114	0	0	0.18326534	0.005305552	0	0	0	0.003769612	0	0	0.002254911	0	0.07833481	0.005524518	0	0.225843699	0.010163276	0	0	0	0.003081912	0.006088426	0.022729802	0.005408306	0.010115009	0	0.101040489	0.040377162	0.001544147	0.012169809	0.021424577	0.007336196	0	0.006986804	0	0.023103488	0	0.030043621	0.170066679	0.021696137	0.035779293	0	1.181413301	0.090877946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082994193	0	0	0	0	0	0	0	0	0	0	0	0	0.034371332	0	0	0	0	0	0	0	0	0.004996718	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005398516	0.008281973	0	0	0.136042732	0.013604273
363	C	166	11.74	8.05	94.507	14.32	210	31	28	0.903225806	5.293333333	148.2133333	D7	S675	S623	17	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006804246	0	0	0	0	0	0	0	0	0	0	0	0	0.013753186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020557432	0.000978925	0	0	0	0.011371406	0	0	0	0	0	0	0	0	0	0	0.211955608	0	0	0	0	0	0	0	0	0	0.036833014	0.00479568	0	0.063893589	0	0	0	0	0	0	0	0	0.056595071	0	0.006810628	0	0	0	0	0	0	0	0	0	0	0	0.04607498	0.04420417	0.008559186	0	0.491093332	0.028887843
364	HP	170	11.39	8.49	96.7011	15.89	238	30	30	1	7.89	236.7	D8	S770	S725	19	20	0	0	0	0	0	0	0	0	0	0	0.007582452	0	0	0	0.026772243	0	0	0	0	0	0	0.00512381	0.00108473	0	0	0	0	0.133510653	0	0	0	0	0	0	0	0	0	0	0.027314258	0	0	0	0	0	0	0	0.014427	0	0	0	0	0	0	0	0.215815146	0.010790757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197358084	0	0	0	0	0	0	0	0	0	0	0.002125632	0	0.089721273	0	0	0	0	0	0	0	0	0.028679384	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024364879	0.030975832	0	0	0.373225084	0.019643425
365	C	163	13.88	9.33	129.5004	15.41	215	19	13	0.684210526	9.516666667	123.7166667	D6	S603	S551	11	11	0	0	0	0.022259477	0	0	0.015319832	0	0	0	0	0.004881699	0	0	0.062537321	0.005414912	0	0	0	0	0	0	0.00056898	0	0.256967141	0.003747895	0	0.087503144	0	0	0.000780038	0	0.025587191	0	0.006701635	0	0	0	0.019752321	0	0	0.008300986	0.000940001	0	0	0	0	0	0.003258464	0	0.002463102	0	0.016407054	0	0.543391193	0.049399199	0	0	0	0.011498279	0	0	0.006019059	0	0	0	0	0.002996569	0	0	0.074933463	0	0	0	0	0	0	0	0	0	0.291637889	0.002999299	0	0.080929297	0	0	0	0	0.005409728	0	0.009731444	0	0.00808237	0	0.013811284	0	0.011486415	0.016282971	0	0	0	0	0	0	0.010223937	0	0.007522738	0.026813125	0.037900387	0.004472749	0.622751003	0.056613728
366	HP	167	8.89	7.18	63.8302	12.09	233	30	30	1	5.856666667	175.7	D7	S672	S620	12	17	0	0	0	0.005135866	0	0	0	0	0	0	0	0.002222906	0	0	0.001767391	0	0	0	0	0	0	0	0	0	0.017858738	0	0	0.010633101	0	0	0	0	0	0	0.007816673	0	0	0	0	0	0	0	0	0.010649568	0	0	0	0	0	0.00519656	0	0	0	0	0.061280803	0.003604753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040862879	0	0	0	0	0	0	0	0	0	0.091665646	0	0	0.011677661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144206186	0.012017182
367	C	168	13.56	8.34	113.0904	14.24	177	21	20	0.952380952	7.356666667	147.1333333	D7	S673	S621	11	17	0	0	0	0	0	0	0	0.032488189	0	0	0	0	0	0	0.078109469	0	0	0	0	0	0	0.005206263	0	0	0.004028469	0.007604073	0	0.242705128	0.0069136	0	0	0	0	0	0	0	0.003286571	0	0.019779548	0	0	0.062594404	0.006000264	0	0	0.008087788	0	0	0.006966219	0	0.00478324	0	0.039930365	0	0.52848359	0.03108727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159830091	0	0	0	0	0	0	0	0	0	0.003421957	0	0	0.114967098	0	0	0	0	0	0	0	0	0.004112926	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007034976	0.015940444	0	0	0.305307492	0.027755227
368	HP	167	11.68	7.14	83.3952	15.12	210	23	23	1	8.656666667	199.1033333	D7	S674	S622	7	13	0	0	0	0.007354963	0	0	0	0	0	0	0	0	0	0	0.015399474	0	0	0	0	0	0	0	0.001062295	0	0	0.00321365	0	0.025652356	0	0	0	0	0.023062776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075745514	0.005826578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017522966	0	0	0	0	0	0	0	0	0	0	0	0	0.017561778	0	0	0	0	0	0	0	0	0.001870586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03695533	0.005279333
369	C	162	10.82	8.17	88.3994	12.74	155	11	9	0.818181818	5.07	45.63	D3	S260	S209	7	8	0	0	0	0.013628275	0	0	0	0	0	0	0	0	0	0	0.001743765	0	0	0	0	0	0	0	0	0	0.027010005	0	0	0.016305044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058687089	0.007335886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025723165	0	0	0.015368263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002758708	0	0	0	0.043850136	0.006264305
370	HP	161	12.12	9.15	110.898	15.65	222	20	20	1	7.593333333	151.8666667	D3	S259	S208	23	14	0	0.005373898	0	0.03023181	0	0	0	0	0	0	0	0	0	0	0.005285076	0	0	0	0	0	0	0.005067491	0	0	0.057190983	0	0	0.039068261	0	0	0	0	0.008736594	0	0	0	0	0	0.017620279	0	0	0	0	0	0	0	0.008300723	0	0	0	0.003537718	0	0	0	0.180412833	0.012886631	0	0	0	0.006857648	0	0	0	0	0	0	0	0	0	0	0.053718744	0	0	0	0	0	0	0	0	0	0.026685651	0	0	0.028124116	0	0	0	0	0	0	0	0	0.008369557	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005053671	0.007310571	0	0	0.136119958	0.005918259
372	HP	166	11.59	9.33	108.1347	16.51	193	21	21	1	9.053333333	190.12	D3	S261	S210	15	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149198909	0.017201218	0	0	0	0	0	0	0	0	0	0.093004974	0	0	0	0	0	0	0	0.010962426	0	0	0	0.013270575	0.084809455	0	0	0.368447557	0.02834212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108564369	0	0	0	0	0	0	0	0	0	0	0	0	0.054553057	0	0	0	0	0	0	0	0	0.01159284	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016101906	0.006165174	0	0	0.196977346	0.013131823
373	C	161	12.2	8.3	101.26	14.72	252	29	15	0.517241379	13.39666667	200.95	D3	S262	S211	16	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00508503	0	0	0	0	0	0	0.006402154	0	0	0	0	0	0.096249965	0	0	0.031236626	0	0	0.004413238	0	0	0	0	0.036783395	0	0	0.060906798	0.003045053	0	0	0	0.021084822	0	0.010838043	0.0091612	0.010768165	0	0.0103748	0	0.306349289	0.012764554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032335575	0	0	0	0	0	0	0	0	0	0	0	0	0.025580443	0	0	0	0	0	0	0	0	0.0052154	0	0	0	0	0.005254512	0	0	0	0	0	0	0	0	0.00479251	0	0	0	0.07317844	0.004573653
374	HP	162	14.49	9.02	130.6998	14.55	318	37	37	1	11.70666667	433.1466667	D3	S257	S206	28	32	0	0	0.027058405	0.001085075	0	0	0	0	0	0	0.008670657	0	0	0	0	0	0	0.006638235	0	0	0	0.020979597	0	0.009096759	0.003386662	0	0	0.110514954	0.003818611	0	0	0	0	0	0	0	0	0	0.038619979	0	0.014578443	0	0.003477833	0	0	0	0.018344496	0	0	0.014313125	0.007593512	0	0	0	0.288176343	0.009005511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265123638	0	0	0	0	0	0	0.005175445	0	0	0.004936641	0	0	0.164901409	0	0	0.008314577	0	0	0	0	0	0.03739442	0.044720672	0	0	0	0.003291958	0	0	0	0	0	0	0	0	0.050623608	0.008850261	0	0	0.593332629	0.021190451
